starters,mode,track,pool,date,length,ground,cond,ref,corde,Q1,P1,P2,P3,PMU1,OUV1,S/A1,BOX1,DELTA1,NAME1,PMU2,OUV2,S/A2,BOX2,DELTA2,NAME2,PMU3,OUV3,S/A3,BOX3,DELTA3,NAME3,PMU4,OUV4,S/A4,BOX4,DELTA4,NAME4,PMU5,OUV5,S/A5,BOX5,DELTA5,NAME5,PMU6,OUV6,S/A6,BOX6,DELTA6,NAME6,PMU7,OUV7,S/A7,BOX7,DELTA7,NAME7,PMU8,OUV8,S/A8,BOX8,DELTA8,NAME8,PMU9,OUV9,S/A9,BOX9,DELTA9,NAME9,PMU10,OUV10,S/A10,BOX10,DELTA10,NAME10,PMU11,OUV11,S/A11,BOX11,DELTA11,NAME11,PMU12,OUV12,S/A12,BOX12,DELTA12,NAME12,PMU13,OUV13,S/A13,BOX13,DELTA13,NAME13,PMU14,OUV14,S/A14,BOX14,DELTA14,NAME14,PMU15,OUV15,S/A15,BOX15,DELTA15,NAME15,PMU16,OUV16,S/A16,BOX16,DELTA16,NAME16,PMU17,OUV17,S/A17,BOX17,DELTA17,NAME17,PMU18,OUV18,S/A18,BOX18,DELTA18,NAME18,PMU19,OUV19,S/A19,BOX19,DELTA19,NAME19,PMU20,OUV20,S/A20,BOX20,DELTA20,NAME20,link 
16,Handicap de categorie,Clairefontaine,18.000EU,2011-08-08,1.600 m,grass,Terrain collant,Ref: +30,right,5.70 EU,2.10 EU,2.90 EU,3.10 EU,5.7,10.0,F4,9,NaN,Tolérance-959887,10.0,12.0,F4,13,2,Oh-Oh-959313,7.5,9.3,H4,11,1/2,Le-Castellanais-941052,11.0,9.5,F4,3,1/2,Malariska-938847,28.0,14.0,H4,10,1,Lisselan-Raider-IRE-958474,9.3,10.0,M4,6,tete,Dieten-956568,6.0,16.0,H4,16,1,Akton-City-941055,24.0,20.0,M4,14,2,Timolin-GER-978125,20.0,10.0,H4,8,enc.,Lequex-des-Aigles-963241,28.0,18.0,H4,15,3,Green-Baby-961220,25.0,19.0,F4,7,NaN,Insouciance-944943,17.0,14.0,F4,4,NaN,Glorious-Love-947065,10.0,9.0,M4,2,NaN,Mythic-Tango-986598,24.0,12.0,F4,1,NaN,Lady-des-Biches-963364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-08/reunion-clairefontaine/resultats-rapports/prix-club-marmara-kimeros-antalya-783428
12,Handicap,LaTeste,18.000EU,2011-08-08,1.200 m,grass,Terrain bon souple,Ref: +25,right,10.70 EU,3.30 EU,2.30 EU,2.90 EU,10.7,11.0,F3,1,NaN,Keisha-974715,6.5,9.0,H3,11,3,Frazao-974683,9.5,9.0,F3,4,1 1/2,Fanny-des-Hardys-IRE-993205,4.3,4.0,F3,2,1 1/2,Half-Truth-IRE-991191,39.0,15.0,F3,10,3/4,Impériale-Noire-1018557,6.0,6.0,F3,5,cte tete,Yellow-Ground-USA-968801,19.0,10.0,H3,6,2,Starside-988331,29.0,25.0,M3,12,1 1/2,Mon-Caprice-968447,9.5,12.0,F3,7,1 1/2,Flaw-Baby-968277,19.0,13.0,H3,8,1 1/2,Forest-de-Peleben-974680,9.0,28.0,F3,3,NaN,Deepika-IRE-977979,31.0,20.0,F3,9,NaN,Platine-Rose-976938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-08/reunion-la-teste/resultats-rapports/prix-de-villemarie-783438
18,Handicap divise,Deauville,50.000EU,2011-08-09,1.900 m,sand,Bon terrain,Ref: +18.5,right,3.70 EU,1.80 EU,2.40 EU,4.70 EU,3.7,4.5,H4,2,NaN,Curro-Perote-949118,7.3,5.8,F4,14,1 1/2,Kilea-E1-962993,23.0,22.0,F4,15,3/4,Dragonnade-955302,47.0,40.0,H4,4,enc.,Mystic-Joy-(IRE)-958365,8.8,11.0,F4,6,enc.,Green-China-975078,22.0,19.0,H4,1,3/4,Mon-P'Tit-Chéri-984193,20.0,22.0,F4,8,3/4,Rhenania-IRE-993732,16.0,14.0,M4,5,enc.,Markzor-(IRE)-E1-961755,24.0,27.0,M4,17,d.-h.,Jeeves-943758,24.0,20.0,M4,12,1,Sea-Fire-Salt-958475,36.0,30.0,H4,13,NaN,Lumpaz-955815,18.0,19.0,F4,9,NaN,Aditi-GB-980919,25.0,24.0,H4,16,NaN,Grypas-949302,55.0,45.0,F4,18,NaN,Fée-Rêvée-965742,8.5,9.3,F4,10,NaN,Vernazza-(IRE)-949157,23.0,23.0,H4,11,NaN,Stelrock-942794,70.0,57.0,F4,7,NaN,Charming-Eyes-(IRE)-947027,34.0,27.0,M4,3,NaN,Meer-Royal-955831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-09/reunion-deauville/resultats-rapports/prix-air-mauritius-783443
9,Handicap,LaTeste,18.000EU,2011-08-08,2.400 m,grass,Terrain bon souple,Ref: +26,right,3.80 EU,1.40 EU,3.30 EU,1.30 EU,3.8,4.3,H3,1,NaN,White-Blossom-993209,13.0,13.0,F3,7,1 1/2,Sainte-Foy-IRE-E1-968932,2.8,2.8,F3,4,2 1/2,Kayanoura-996723,7.5,11.0,H3,5,5,Alpha-Charlie-968042,13.0,14.0,M3,3,3/4,Tamaulipas-968694,18.0,10.0,F3,8,8,Asnelles-E1-974477,28.0,40.0,F3,9,3,Shebana-Girl-971978,22.0,18.0,M3,2,15,Léonard-(GB)-994579,7.3,5.8,F3,6,tete,Baya-1004144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-08/reunion-la-teste/resultats-rapports/prix-gilbert-moga-783437
17,Handicap divise,Deauville,24.000EU,2011-08-09,1.900 m,sand,Bon terrain,Ref: +25.5,right,4.10 EU,1.80 EU,5.40 EU,3.40 EU,4.1,10.0,M4,17,NaN,Kardo-GER-962757,32.0,20.0,H4,15,1 1/2,Trewarthenick-GB-E1-958932,10.0,17.0,F4,14,1/2,Got-Slick-952817,39.0,17.0,M4,16,3/4,Benadalid-951381,21.0,16.0,H4,18,3,Carmen's-Boy-E1-947857,24.0,32.0,F4,7,1/2,Shana-Doyenne-GER-978196,9.3,18.0,H4,5,cte enc.,Jason-Bournes-970865,18.0,10.0,F4,10,1/2,Redondelle-943883,9.0,11.0,H4,8,3,Abou-Selem-951795,11.0,9.5,F4,13,1,California-Dreams-SWI-944936,18.0,23.0,F4,3,NaN,Morganza-GB-986605,38.0,24.0,M4,6,NaN,Natsu-Basho-961145,29.0,29.0,F4,9,NaN,Queen's-Road-(GER)-981548,19.0,16.0,H4,12,NaN,Amuse-Bouche-GER-987513,19.0,13.0,M4,1,NaN,Cliff-946672,12.0,10.0,H4,2,NaN,Teka-Maki-GER-951783,32.0,18.0,M4,4,NaN,Billy-Boy-Blue-IRE-956630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-09/reunion-deauville/resultats-rapports/prix-mtpa-office-de-tourisme-de-l-ile-maurice-783470
14,Handicap,Vichy,17.000EU,2011-08-10,1.000 m,grass,Terrain souple,Ref: +30,right,2.80 EU,1.50 EU,1.80 EU,4.90 EU,2.8,3.5,F6,7,NaN,Sweet-Fortune-896592,6.0,10.0,F5,2,1/2,Kali-Perfect-913025,25.0,18.0,H6,10,enc.,Brown-Colt-IRE-881617,14.0,16.0,H6,14,nez,Orpen's-Art-IRE-E1-885599,87.0,53.0,H6,12,cte enc.,Laokoon-GER-911615,25.0,18.0,H5,6,nez,Massicotier-928447,31.0,21.0,H12,8,3/4,Bibac-728771,7.0,5.3,F4,9,nez,Riply-974894,11.0,10.0,F6,1,enc.,La-Biriquina-USA-888746,22.0,20.0,F7,5,1,Star-Davis-876056,12.0,21.0,H5,13,NaN,Rogalt-IRE-E1-959853,21.0,15.0,H4,4,NaN,Yarra-River-GB-951827,37.0,23.0,M4,11,NaN,Menelas-(GB)-951080,43.0,20.0,H4,3,NaN,Transmission-USA-1011749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-10/reunion-vichy/resultats-rapports/prix-gabriel-brun-783507
11,Handicap,Vichy,20.000EU,2011-08-10,1.600 m,grass,Terrain souple,Ref: +21.5,right,9.70 EU,2.60 EU,2.00 EU,3.40 EU,9.7,7.0,F3,6,NaN,Sirène-Dorée-968670,4.8,5.0,F3,5,1,Madeenh-997609,14.0,11.0,F3,7,tete,Coco-In-Love-968139,8.5,5.0,F3,11,3/4,Threshing-Days-(IRE)-968948,5.5,11.0,F3,1,1/2,Psirêve-981517,21.0,14.0,M3,4,cte enc.,Baileys-Tempête-988324,9.5,8.5,H3,3,1/2,Emergent-968229,10.0,17.0,F3,2,enc.,Karlinha-IRE-995928,12.0,12.0,F3,10,4,Magic-Away-993297,7.8,11.0,F3,8,10,Ordonnée-968505,39.0,30.0,F3,9,NaN,Burning-Heart-GER-994748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-10/reunion-vichy/resultats-rapports/prix-de-randan-783503
16,Handicap divise,Clairefontaine,18.000EU,2011-08-11,2.200 m,grass,Terrain souple,Ref: +30,right,6.10 EU,2.10 EU,2.20 EU,8.20 EU,6.1,5.5,H3,3,NaN,Saul-1000032,6.5,10.0,F3,2,3/4,Catch-the-Spirit-993204,40.0,27.0,F3,1,1,Emerald-Fields-IRE-E1-990729,18.0,11.0,M3,4,3/4,Green-Saga-E2-1007454,21.0,30.0,F3,15,1/2,Sinndar-Lady-(IRE)-986617,5.0,6.0,F3,5,cte enc.,La-Suerté-968313,15.0,17.0,M3,7,enc.,Ambasma-999647,10.0,14.0,F3,6,enc.,Ad-Majora-(IRE)-985632,6.0,8.5,M3,10,cte enc.,Euphrosin-de-Kour-995981,44.0,24.0,H3,16,3,Castel-du-Diffaut-1010636,34.0,34.0,M3,9,NaN,Secret-of-Gruchy-975251,13.0,15.0,M3,11,NaN,Si-See-Sea-IRE-E1-983535,52.0,21.0,M3,8,NaN,Maitres-des-Airs-IRE-996711,38.0,18.0,F3,14,NaN,Actrice-des-Aigles-968029,67.0,21.0,H3,12,NaN,Nikélaos-975303,48.0,28.0,F3,13,NaN,Chicabelle-E2-997271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-11/reunion-clairefontaine/resultats-rapports/prix-de-la-ville-de-st-gatien-des-bois-783534
16,Handicap divise,Clairefontaine,22.000EU,2011-08-11,2.200 m,grass,Terrain souple,Ref: +26,right,14.00 EU,4.80 EU,5.60 EU,4.60 EU,14.0,12.0,M3,1,NaN,Less-is-More-1014582,16.0,13.0,F3,5,1/2,Line-et-Bleu-975334,14.0,17.0,F3,4,1 1/2,So-Good-IRE-1000410,60.0,32.0,M3,14,2,Invincible-Viking-IRE-995324,5.8,7.5,F3,10,2,Darshana-1010574,18.0,20.0,H3,7,cte enc.,Egisto-988321,12.0,11.0,F3,17,cte tete,Getting-Better-1011159,6.8,9.8,F3,12,3/4,Pavie-USA-968796,11.0,9.5,F3,3,3,La-Cumparsita-1007703,8.5,10.0,F3,2,3/4,Inaccessible-1008861,10.0,9.5,F3,16,NaN,Fading-Sky-1000005,19.0,17.0,M3,13,NaN,Spécial-Art-968677,69.0,35.0,H3,9,NaN,Blue-Master-983164,13.0,13.0,M3,15,NaN,Upper-Lake-1008726,40.0,22.0,H3,6,NaN,Bouquetot-Destiny-IRE-1011466,41.0,35.0,F3,8,NaN,L'Ironie-992862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-11/reunion-clairefontaine/resultats-rapports/prix-des-chevaliers-du-livarot-783531
17,Handicap de categorie,Clairefontaine,18.000EU,2011-08-11,2.400 m,grass,Terrain souple,Ref: +32,right,9.90 EU,3.00 EU,1.90 EU,3.30 EU,9.9,16.0,H4,7,NaN,Supertiger-GER-1017066,4.3,6.3,H4,3,1,Kéraloun-IRE-959058,12.0,17.0,F4,1,enc.,Oktavia-des-Mottes-978025,16.0,22.0,F4,10,3/4,Alamona-GER-963103,8.3,7.8,M4,9,2,Prince-Elidane-IRE-946378,17.0,11.0,H4,18,nez,Sonorch-974986,48.0,17.0,M4,15,tete,Le-Blue-Roch-978023,27.0,19.0,F4,2,nez,Cup-Cake-951091,23.0,24.0,F4,4,enc.,Arestias-959888,45.0,21.0,M4,17,1,Slick-the-Sailor-976142,7.5,10.0,F4,12,NaN,Bravissima-959886,8.8,12.0,H4,8,NaN,Newark-IRE-1011619,56.0,25.0,H4,16,NaN,Fidel-au-Roi-964066,21.0,17.0,F4,5,NaN,Bloopers-962975,45.0,28.0,H4,14,NaN,Kéralino-FR-972468,59.0,27.0,H4,13,NaN,Singapore-Gold-948541,24.0,11.0,H4,6,NaN,My-Boy-Davis-(IRE)-959739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-11/reunion-clairefontaine/resultats-rapports/prix-du-grand-trou-normand-et-idac-783542
16,Handicap de categorie divise,Deauville,20.000EU,2011-08-12,2.400 m,sand,Bon terrain,Ref: +33,right,13.60 EU,4.50 EU,4.80 EU,2.90 EU,14.0,14.0,H10,14,NaN,Sicyus-de-Juilley-761587,15.0,13.0,H6,4,2,Secundus-GER-911592,7.8,6.0,M7,16,3/4,Don-Pélayo-854948,10.0,15.0,H7,8,nez,Betcherev-IRE-877714,18.0,9.5,F5,13,1 1/2,Live-the-Moment-GB-919596,4.3,9.0,H10,15,1/2,Ainebe-Crocus-777845,16.0,12.0,H5,6,cte enc.,Celtic-Honor-925269,18.0,14.0,F5,3,1 1/2,Polidina-924517,28.0,19.0,H5,11,3/4,Alverado-GER-930809,14.0,12.0,H6,1,1 1/2,Wifi-(GER)-873760,35.0,24.0,M6,5,NaN,King-Henry-GER-893543,43.0,31.0,H6,2,NaN,Glatteis-908140,15.0,13.0,H5,9,NaN,Bougival-929454,7.0,19.0,H5,12,NaN,American-Mail-918910,55.0,18.0,H5,7,NaN,Mont-Miracle-E1-940072,75.0,26.0,H5,10,NaN,Mont-Risk-E1-945414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-12/reunion-deauville/resultats-rapports/prix-du-bois-barbot-783601
16,Handicap de categorie divise,Deauville,18.000EU,2011-08-12,2.400 m,sand,Bon terrain,Ref: +35,right,4.50 EU,2.00 EU,2.40 EU,12.20 EU,4.5,8.0,H5,15,NaN,Decorum-USA-945391,7.0,6.5,F6,13,1,Sabarye-(IRE)-905738,61.0,38.0,H6,5,nez,Heart-Trouble-923814,12.0,13.0,F6,14,1,Palladiane-908303,12.0,7.8,H9,8,enc.,Molitor-819422,24.0,14.0,H5,10,cte tete,Landarry-928643,9.0,9.5,H5,7,1/2,Sird'ouilly-928305,9.5,15.0,F6,12,1/2,Lady-Sugar-913436,23.0,26.0,M6,3,cte enc.,Zauberstar-GER-889677,50.0,19.0,F5,9,tete,Banbana-974997,40.0,25.0,H10,6,NaN,Lost-Soldier-Three-IRE-805379,14.0,12.0,H5,2,NaN,Ransom-Demand-(GB)-939554,12.0,14.0,F7,11,NaN,Castagna-944524,15.0,16.0,H8,1,NaN,Mazao-849458,30.0,32.0,F7,4,NaN,Made-of-Cire-923493,47.0,18.0,H9,16,NaN,Santarco-788877,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-12/reunion-deauville/resultats-rapports/prix-du-bois-hellain-783603
16,Handicap divise,Vichy,18.000EU,2011-08-12,2.000 m,grass,Terrain souple,Ref: +28,right,6.20 EU,2.50 EU,3.90 EU,3.30 EU,6.2,15.0,H6,11,NaN,Insild-899453,12.0,9.0,H8,10,1,Spectaculaire-(GB)-817143,11.0,17.0,M6,9,cte tete,Teenie-Boy-874357,10.0,9.8,H5,16,cte tete,Excess-Cashflow-925867,21.0,15.0,H7,6,1,Pumuki-849871,22.0,15.0,M5,1,1/2,Martin-Alonso-IRE-941887,20.0,22.0,H5,7,3/4,Rousseau-940602,38.0,33.0,H6,17,enc.,Indran-899678,34.0,42.0,F6,13,tete,Queen-in-Black-899457,9.5,7.0,F7,4,1 1/2,Kiss-Senora-864868,10.0,17.0,H5,5,NaN,Agua-Hero-GER-943239,6.3,8.0,F6,15,NaN,Rymi-(IRE)-874207,10.0,12.0,F7,8,NaN,Pencosia-843087,14.0,10.0,F6,2,NaN,Galixi-873686,59.0,34.0,F5,12,NaN,Vellane-(GB)-937448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-12/reunion-vichy/resultats-rapports/prix-de-saint-pourcain-783625
17,Handicap divise,Vichy,16.000EU,2011-08-12,2.000 m,grass,Terrain souple,Ref: +35,right,14.80 EU,4.00 EU,3.30 EU,2.30 EU,15.0,30.0,H7,12,NaN,Antori-842842,8.3,9.3,F6,17,1 1/2,Envie-d'Ailleurs-E1-893735,5.0,7.5,F7,9,2,Impératrice-Bleue-E2-863142,34.0,11.0,H6,4,1,Assafair-E2-873541,18.0,16.0,F5,15,3/4,Yamane-913116,12.0,14.0,M8,16,3/4,Indianski-(IRE)-815582,6.8,10.0,H6,2,1/2,The-Godfather-887205,35.0,17.0,H7,6,2,Spotorno-(GB)-863085,9.5,15.0,H5,7,enc.,Sweet-de-l'Elfe-903468,34.0,28.0,F6,3,nez,Special-Gold-874314,48.0,23.0,H5,5,NaN,Esmun-903187,6.5,10.0,F5,14,NaN,Chiaravalle-IRE-924599,48.0,25.0,H11,8,NaN,Greenwich-Meantime-GB-E1-781665,30.0,15.0,H6,1,NaN,Prince-Gris-874068,26.0,14.0,H9,11,NaN,Veyron-(IRE)-789100,35.0,20.0,H5,10,NaN,Gywabee-943245,72.0,18.0,F9,13,NaN,Petite-Miss-823779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-12/reunion-vichy/resultats-rapports/prix-de-la-sioule-783626
17,Handicap divise,Clairefontaine,28.000EU,2011-08-13,1.400 m,grass,Terrain souple,Ref: +23.5,right,3.10 EU,2.50 EU,6.90 EU,8.50 EU,4.5,8.8,F3,18,NaN,Good-News-E1-986611,25.0,21.0,F3,17,1 1/2,Red-Cat-GER-992525,32.0,15.0,F3,13,1,A-Moment-With-You-IRE-968855,9.8,14.0,M3,4,cte enc.,Roche-To-Bend-IRE-968929,11.0,12.0,F3,12,enc.,Reine-Rebecca-968554,9.8,11.0,H3,14,1,Devineur-E1-1013254,88.0,33.0,F3,6,tete,Colunga-IRE-994091,12.0,12.0,F3,8,3/4,Passei-E2-968523,24.0,23.0,F3,3,cte tete,Suena-1000037,32.0,16.0,F3,15,1/2,Gerash-968233,22.0,16.0,H3,2,NaN,Mister-Par-Cœur-1000432,32.0,20.0,F3,11,NaN,Nausycaa-(IRE)-968911,10.0,10.0,F3,5,NaN,Kialoskar-IRE-980777,31.0,17.0,F3,10,NaN,Ushnika-E2-982316,11.0,10.0,F3,9,NaN,Silver-Face-968666,70.0,29.0,F3,7,NaN,Screen-Legend-IRE-1009536,20.0,20.0,M3,1,NaN,Mister-Segway-IRE-980678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-13/reunion-clairefontaine/resultats-rapports/prix-carita-783643
15,Handicap divise,Clairefontaine,58.000EU,2011-08-13,1.400 m,grass,Terrain souple,Ref: +18,right,9.80 EU,3.40 EU,5.20 EU,2.20 EU,9.8,9.8,M3,15,NaN,Bungur-982317,23.0,20.0,H3,6,tete,Sun-Sea-Bird-992088,4.8,6.0,F3,13,1,Storming-Honor-SPA-980779,9.0,8.0,F3,7,tete,Jolie-Noce-974705,23.0,21.0,H3,4,tete,Ashes-To-Glory-GB-999989,20.0,19.0,M3,11,3/4,Libre-Temps-988641,15.0,14.0,F3,14,enc.,Cat-Melody-968118,52.0,40.0,M3,10,1,Such-A-Maj-982103,29.0,24.0,M3,8,enc.,Homajaefef-968270,7.8,8.3,F3,5,1/2,Honneur-Suprême-968191,7.8,7.5,M3,3,NaN,Cat-Spirit-974602,10.0,10.0,M3,2,NaN,Rageur-989475,60.0,60.0,F3,16,NaN,Boa-Vinda-968096,28.0,22.0,F3,1,NaN,Tuesday-Silence-(GB)-973864,26.0,25.0,M3,9,NaN,Gavriel-USA-983045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-13/reunion-clairefontaine/resultats-rapports/prix-uph-783638
14,Handicap,Moulins,17.000EU,2011-08-13,2.200 m,grass,Bon terrain,Ref: +27,right,8.40 EU,2.70 EU,3.80 EU,3.10 EU,8.4,6.8,F4,5,NaN,Azzurra-Si-(IRE)-974900,12.0,9.0,F4,13,nez,Shugala-941066,10.0,9.0,F4,10,1/2,Twistess-de-Loriol-990141,55.0,30.0,F4,14,3/4,Skull-and-Bones-951648,57.0,41.0,F4,1,1/4,Tarzane-945818,3.5,5.5,F4,9,1/2,Konigstreue-976047,24.0,18.0,M4,8,1,Forgotten-959329,20.0,9.3,F4,4,1,Parole-d'Or-(GER)-956026,17.0,24.0,F4,11,enc.,Fantastic-Flash-962360,6.8,10.0,F4,12,2,Nocturne-974902,9.8,12.0,F4,2,NaN,Nice-Girl-953972,8.5,11.0,H4,3,NaN,Antonius-Spanius-978037,50.0,26.0,H4,6,NaN,Friedland-971009,50.0,23.0,F4,7,NaN,Blamar-ITY-1002006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-13/reunion-moulins/resultats-rapports/prix-eric-geoffroy-traiteur-783656
11,Handicap,Moulins,17.000EU,2011-08-13,1.600 m,grass,Bon terrain,Ref: +26,right,3.30 EU,1.50 EU,2.30 EU,1.70 EU,3.3,5.8,H4,3,NaN,Logistique-955345,7.5,5.3,H4,9,1/2,Guy-de-Normandie-952931,9.3,7.5,H4,7,nez,Daliamoon-961147,11.0,7.3,M4,8,d.-h.,Alkmaar-(GB)-956634,6.8,7.5,F4,10,2 1/2,Botany-USA-983163,25.0,16.0,F4,6,cte enc.,Isis-de-la-Vis-948238,9.8,21.0,H4,5,2 1/2,Standby-Junior-959839,17.0,10.0,H4,4,3/4,Guambiano-963240,21.0,14.0,F4,1,1,Printemps-d'Alsace-942437,31.0,65.0,H4,2,6,Becagand-(GB)-959573,9.0,9.0,M4,11,NaN,Celebrity-Choice-(IRE)-955689,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-13/reunion-moulins/resultats-rapports/prix-thalasso-pour-chevaux-coulanges-783655
16,Handicap divise,Deauville,58.000EU,2011-08-14,1.600 m,grass,Terrain collant,Ref: +16.5 +19.5,left,5.20 EU,2.30 EU,4.90 EU,2.90 EU,5.2,5.5,H4,7,NaN,Iokastos-(GB)-951789,18.0,16.0,H4,14,1 1/2,King-Air-957963,8.5,8.8,H8,8,1 1/2,Kfar-Yona-836558,6.5,7.5,F5,2,1 1/2,Rum-Chocolate-GER-943670,23.0,25.0,M4,6,1 1/2,Kings-Canyon-975073,21.0,18.0,H5,4,cte enc.,Liebermann-GER-918503,27.0,23.0,H8,1,3/4,Fastmambo-USA-815454,35.0,36.0,H4,15,1,Raphaëlus-949301,22.0,21.0,F4,10,1/2,Karbayouna-970021,20.0,18.0,H5,13,1/2,Prime-Spirit-IRE-917718,8.5,8.5,F5,9,NaN,Entre-Deux-Eaux-913797,34.0,31.0,H4,3,NaN,Maroon-Machine-(IRE)-948539,8.5,8.5,F5,12,NaN,Dear-Maria-932791,44.0,38.0,M6,16,NaN,Lone-Star-GER-894948,20.0,17.0,H7,11,NaN,Psy-Chic-843117,17.0,16.0,H4,5,NaN,Quirinus-(GB)-971938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2011-08-14/reunion-deauville/resultats-rapports/prix-du-hong-kong-jockey-club-783670
