starters,mode,track,pool,date,length,ground,cond,ref,corde,Q1,P1,P2,P3,PMU1,OUV1,S/A1,BOX1,DELTA1,NAME1,PMU2,OUV2,S/A2,BOX2,DELTA2,NAME2,PMU3,OUV3,S/A3,BOX3,DELTA3,NAME3,PMU4,OUV4,S/A4,BOX4,DELTA4,NAME4,PMU5,OUV5,S/A5,BOX5,DELTA5,NAME5,PMU6,OUV6,S/A6,BOX6,DELTA6,NAME6,PMU7,OUV7,S/A7,BOX7,DELTA7,NAME7,PMU8,OUV8,S/A8,BOX8,DELTA8,NAME8,PMU9,OUV9,S/A9,BOX9,DELTA9,NAME9,PMU10,OUV10,S/A10,BOX10,DELTA10,NAME10,PMU11,OUV11,S/A11,BOX11,DELTA11,NAME11,PMU12,OUV12,S/A12,BOX12,DELTA12,NAME12,PMU13,OUV13,S/A13,BOX13,DELTA13,NAME13,PMU14,OUV14,S/A14,BOX14,DELTA14,NAME14,PMU15,OUV15,S/A15,BOX15,DELTA15,NAME15,PMU16,OUV16,S/A16,BOX16,DELTA16,NAME16,PMU17,OUV17,S/A17,BOX17,DELTA17,NAME17,PMU18,OUV18,S/A18,BOX18,DELTA18,NAME18,PMU19,OUV19,S/A19,BOX19,DELTA19,NAME19,PMU20,OUV20,S/A20,BOX20,DELTA20,NAME20,link 
16,Handicap divise,Vichy,52.000EU,2019-07-15,1.000 m,grass,Terrain souple,Ref: +21,right,20.00 EU,4.60 EU,2.70 EU,2.00 EU,20.0,16.0,H8,8,NaN,Gamgoom-GB-1108505,9.0,12.0,H5,9,3/4,Lightoller-IRE-1241102,4.8,4.5,M7,12,3/4,Film-GB-1241000,33.0,32.0,H5,5,1/4,Yuman-1230006,40.0,35.0,H4,7,1/2,Koutsounakos-GB-1309862,17.0,15.0,H6,14,1/2,Ross-Castle-IRE-1180801,14.0,13.0,M4,11,3/4,Vautrin-(IRE)-1275646,11.0,16.0,H5,15,cte enc.,Tallinski-IRE-1289401,14.0,11.0,F4,2,nez,Parigote-1271871,9.5,11.0,M6,3,3/4,Soho-Starlight-(GB)-1195725,14.0,13.0,H8,16,tete,Orangefield-1110420,16.0,15.0,H9,6,nez,Xénophanes-(IRE)-1073078,27.0,26.0,H6,10,1 1/2,Nadeem-Alward-1225323,10.0,10.0,H5,1,1/2,King-of-Spades-1231684,17.0,15.0,H4,4,enc.,Royal-Diplomat-IRE-1291955,22.0,19.0,H8,13,1,Der-Graue-IRE-1112028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-15/reunion-vichy/resultats-rapports/prix-vichy-communaute-1144170
13,Handicap divise,Vichy,26.000EU,2019-07-15,1.000 m,grass,Terrain souple,Ref: +29,right,12.00 EU,3.70 EU,4.50 EU,4.40 EU,12.0,9.0,H8,8,NaN,Renounce-1115056,15.0,10.0,H4,5,nez,Qayes-GB-1291412,12.0,11.0,F5,6,1/2,Snoozy-Sioux-IRE-1227583,21.0,17.0,M4,10,1/2,Via-Cappella-1265837,5.5,6.0,M6,1,cte enc.,Ténorio-1200138,17.0,17.0,F4,4,cte enc.,Kentish-Waltz-IRE-1267963,5.0,5.8,H7,9,1/2,Svoul-1146526,9.3,11.0,H5,11,5 1/2,Glicourt-1215428,10.0,10.0,H6,3,1/4,Efferatus-1172450,17.0,17.0,F5,7,enc.,Finalize-1229646,8.0,10.0,H5,13,cte tete,Happy-Dream-ITY-1256857,20.0,19.0,H6,2,2,Empiric-(GB)-1189988,34.0,19.0,F7,12,4,Zalkaya-1162442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-15/reunion-vichy/resultats-rapports/prix-de-la-foret-de-troncais-1144165
14,Handicap divise,Vichy,20.000EU,2019-07-15,2.000 m,grass,Terrain souple,Ref: +25,right,6.90 EU,2.60 EU,4.10 EU,4.00 EU,6.9,9.8,M3,5,NaN,Carter-and-Go-1335442,11.0,9.0,H3,14,1 1/4,Aborigène-1333715,11.0,12.0,F3,7,1/4,Olive-Grove-IRE-1366442,5.3,7.0,M3,6,enc.,Toulpar-1339319,10.0,9.8,H3,12,1/2,Ayeth-1322964,18.0,17.0,F3,11,2,Faith-of-Hope-1322165,13.0,16.0,F3,8,enc.,Lady-Walli-1334655,13.0,7.3,M3,10,1/2,Moult-1316069,11.0,11.0,M3,3,cte tete,Federspieler-1323367,7.3,9.5,F3,1,3/4,Karmyblue-1312392,42.0,23.0,F3,2,1 1/2,Kissy-d'Oroux-1338841,32.0,18.0,F3,4,enc.,Queen-Rain-1318389,17.0,20.0,F3,13,1,Yauthym-(GER)-1321029,25.0,18.0,M3,9,enc.,Deep-State-(IRE)-1335449,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-15/reunion-vichy/resultats-rapports/prix-equidia-1144168
13,Handicap divise,Vichy,16.000EU,2019-07-15,2.000 m,grass,Terrain souple,Ref: +30,right,7.70 EU,2.20 EU,1.80 EU,3.20 EU,7.7,8.0,F3,1,NaN,Fille-de-Joha-1312245,4.3,5.0,F3,6,enc.,Athéna-Star-GB-1317979,12.0,14.0,F3,10,3,Night-del-Rais-1337539,14.0,17.0,F3,4,1 1/4,Sinaloa-1369410,44.0,21.0,F3,7,1/4,American-Daisy-1372654,9.3,10.0,H3,11,enc.,Valento-1312775,11.0,9.8,F3,5,tete,Diamachal-1327990,30.0,19.0,F3,9,d.-h.,Dear-Rose-1330809,14.0,9.0,F3,8,1,La-Matigua-GER-1323434,6.3,8.3,F3,13,3/4,Ficha-Limpia-1350992,31.0,19.0,M3,12,2,L'Alexander-GER-1349834,14.0,13.0,H3,2,enc.,Becquanon-1340822,11.0,13.0,M3,14,17,Paraponera-Jem-1314738,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-15/reunion-vichy/resultats-rapports/prix-de-la-societe-des-courses-d-avenches-1144166
18,Handicap,Vichy,14.000EU,2019-07-15,2.400 m,grass,Terrain souple,Ref: +35,right,6.80 EU,2.00 EU,3.60 EU,2.00 EU,6.8,6.0,H8,5,NaN,Truffle-Black-(GB)-1097353,12.0,14.0,H4,9,1/2,Sketch-1269627,5.5,6.8,H7,3,nez,Favros-1161476,11.0,11.0,F5,17,enc.,Groovy-Filly-1273171,43.0,23.0,H10,14,1/4,Don-Carlos-SWI-1053751,11.0,17.0,M6,1,3/4,Magic-Mystery-(GB)-1224365,9.5,18.0,H5,18,nez,Anguileo-1214466,15.0,18.0,H5,11,tete,Bar-Breacker-1230104,28.0,22.0,F5,2,d.-h.,Mustanga-1215421,23.0,22.0,H5,10,1,Made-To-Race-1268300,12.0,14.0,H10,15,1/2,Quilaro-(GB)-1067539,43.0,26.0,F7,4,3/4,Zinzichera-1192343,19.0,17.0,H7,7,1/2,Big-Bear-1192109,46.0,25.0,H9,8,tete,Méralino-1062418,17.0,16.0,F5,12,3/4,Rubis-Queen-1232030,18.0,16.0,F5,13,2 1/2,Charlie-Star-(GB)-1277803,33.0,21.0,F4,16,1 1/4,French-Reflection-(IRE)-1267054,59.0,29.0,H7,6,2 1/2,Celestial-House-(GB)-1140952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-15/reunion-vichy/resultats-rapports/prix-de-bellerive-sur-allier-1144164
16,Handicap divise,Vichy,52.000EU,2019-07-16,3.000 m,grass,Terrain bon souple,Ref: +21,right,4.30 EU,1.90 EU,9.70 EU,3.30 EU,4.3,5.0,F5,11,NaN,Badia-1230090,41.0,34.0,H7,12,nez,Culmination-GB-1175250,10.0,9.3,M5,6,1 1/4,Incampo-1215638,8.0,9.0,H8,7,1 1/4,Palmerino-1098145,16.0,15.0,H6,10,1 1/2,Desert-Warrior-(IRE)-1222773,13.0,12.0,M4,5,1/2,Stonebridge-1271892,24.0,20.0,M4,9,2,Rannan-1272547,31.0,26.0,H5,3,enc.,Show-The-Way-(IRE)-1262352,6.8,7.8,F4,4,cte enc.,Menuetto-GB-1318223,18.0,19.0,H6,8,1 1/2,Gonzalo-(GB)-1199909,19.0,20.0,H6,13,cte enc.,Top-By-Cocooning-1173784,15.0,13.0,M5,15,11,Just-a-Formality-1215644,24.0,22.0,H6,1,1 1/4,Le-Pin-1196580,30.0,24.0,H8,16,4,Rosny-1134267,23.0,20.0,M5,2,12,Go-Fast-IRE-1243508,17.0,16.0,M5,14,5 1/2,Souvigné-1215069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-16/reunion-vichy/resultats-rapports/prix-hubert-de-catheu-1144186
18,Handicap,Vichy,16.000EU,2019-07-16,1.400 m,grass,Terrain bon souple,Ref: +32,right,13.30 EU,4.50 EU,8.40 EU,7.40 EU,13.0,16.0,M7,18,NaN,Pakistan-Treasure-IRE-1258134,28.0,22.0,F6,1,enc.,End-of-Story-1191543,28.0,21.0,H4,6,enc.,Ayounor-1317389,4.8,5.0,F4,3,1/2,Breath-of-Life-(SPA)-1265626,9.0,12.0,H5,8,3/4,O'goshi-1237708,16.0,17.0,H6,10,cte tete,Mystical-Prince-1173371,8.8,16.0,H4,5,1,Luken-1268241,7.5,6.5,H4,17,cte tete,Astrachem-(IRE)-1271268,7.5,8.0,H4,13,enc.,Mon-Paris-1330895,43.0,32.0,M6,11,1/4,Torna-A-Surriento-ITY-1230323,27.0,24.0,H6,2,1/2,Stylchop-1174128,26.0,19.0,F5,14,1 1/2,Karyfanny-1221256,46.0,28.0,H10,4,2,Vadanor-1054165,17.0,20.0,H4,15,enc.,Northern-Fox-GER-1280862,33.0,28.0,H6,12,enc.,Press-Officer-1187734,43.0,24.0,H4,7,1 1/2,Poldina-1269213,34.0,22.0,F7,9,1 1/4,Black-Princess-1180645,56.0,41.0,H9,16,3 1/2,Spirit-of-Teofilo-1101210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-16/reunion-vichy/resultats-rapports/prix-un-enfant-par-la-main-1144184
17,Handicap divise,Vichy,26.000EU,2019-07-16,3.000 m,grass,Terrain bon souple,Ref: +26,right,57.40 EU,19.30 EU,3.00 EU,6.30 EU,57.0,36.0,H8,14,NaN,Whisky-Galore-1097094,8.5,13.0,H6,11,1 3/4,Carnageo-1257192,18.0,17.0,H5,6,3/4,Elysian-Star-1271357,12.0,20.0,H5,16,1/4,Marano-SWI-1277310,8.5,9.0,F6,7,1,Mortrée-1173341,22.0,18.0,H7,13,cte tete,King-Nonantais-1145155,17.0,12.0,H4,2,1,Port-Deauville-1269234,29.0,15.0,F4,4,1/4,Kiunguja-1263364,31.0,29.0,F4,8,4,Going-For-Glory-1274666,27.0,18.0,F9,1,4,Fontvieille-1094478,14.0,16.0,H5,10,10,Raj-de-Boistron-1278786,19.0,16.0,H5,5,1 1/4,Très-Belaffair-1240822,4.3,5.5,F4,15,2,Quemada-(IRE)-1269264,16.0,16.0,H8,17,1/2,Grand-Gala-1156161,27.0,20.0,H4,12,2 1/2,Jarnisy-1272529,11.0,11.0,H4,9,17,Saint-Nicolas-1268327,19.0,13.0,F7,3,loin,Versaline-1149370,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-16/reunion-vichy/resultats-rapports/prix-de-l-hippodrome-de-casablanca-1144181
10,Handicap de categorie,Saint-Malo,17.000EU,2019-07-16,1.800 m,grass,Bon terrain,Ref: +27.5,right,3.10 EU,1.80 EU,5.70 EU,8.10 EU,3.1,2.5,F3,6,NaN,Kestrelle-1312327,22.0,20.0,F3,2,2,Hazienda-(IRE)-1336291,51.0,43.0,F3,4,tete,Flotus-1312252,4.5,5.3,F3,11,1 1/4,Millie-Lily-(IRE)-1339923,25.0,32.0,F3,5,1 1/2,Solliane-IRE-1319078,12.0,20.0,F3,8,1/4,Dukessa-1324041,5.0,6.3,F3,10,1,Calvi-Jelois-1311849,4.8,4.8,F3,7,1/4,Misstic-1330363,51.0,59.0,F3,9,6,Ocean-Queen-1375394,25.0,17.0,F3,3,30,Waldlicht-IRE-1339966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-16/reunion-saint-malo/resultats-rapports/prix-de-combourg-1144171
12,Handicap de categorie,Saint-Malo,14.000EU,2019-07-16,1.800 m,grass,Bon terrain,Ref: +35,right,18.10 EU,3.70 EU,2.10 EU,1.60 EU,18.0,12.0,F6,7,NaN,Huda-1209959,6.0,7.5,H8,1,3 1/2,Raven-Ridge-IRE-1114967,3.5,4.5,M4,5,cte tete,Siglo-de-Oro-IRE-1269559,6.8,7.5,F6,3,cte tete,Villa-Caprara-1205504,4.5,4.0,F5,9,3/4,Panameras-1241152,102.0,78.0,F11,4,4,Tahitian-Moon-1099250,51.0,20.0,H4,11,1/2,Reggae-Traou-Land-1267959,41.0,31.0,H10,6,1/4,El-Allume-1074931,36.0,20.0,F7,8,nez,Eastern-Promise-1142204,33.0,28.0,F4,2,6 1/2,Gertie-Bassett-FR-1272524,23.0,37.0,F5,12,1 1/4,Inclusive-Lady-1264570,6.5,6.3,F5,10,10,Pretty-Strange-(IRE)-1215267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-16/reunion-saint-malo/resultats-rapports/prix-julien-brossais-1144176
13,Handicap,Mont-de-Marsan,16.000EU,2019-07-17,2.000 m,grass,Bon terrain,Ref: +27,right,6.20 EU,2.20 EU,4.20 EU,2.10 EU,6.2,16.0,M3,13,NaN,Wishcape-1355161,18.0,17.0,H3,10,nez,Saturno-1318001,5.5,4.3,H3,2,nez,Golden-Power-(IRE)-1311726,7.0,12.0,F3,11,nez,Atout-Coeur-1311793,6.5,7.5,F3,8,3/4,Durbling-(IRE)-1311709,6.8,4.0,F3,7,nez,Fannybis-1325044,21.0,16.0,H3,4,3/4,Belcha-1335427,90.0,56.0,F3,1,1/4,Coober-Pedy-1329096,7.0,9.5,F3,14,tete,Wend'Id-1320027,28.0,26.0,F3,6,1/2,Danse-de-Guerre-USA-1325019,15.0,14.0,F3,12,1 1/4,Alaska-Road-1355922,55.0,33.0,H3,3,9 1/2,Brouains-1311833,51.0,28.0,F3,5,15,Angel-City-1311776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-17/reunion-mont-de-marsan/resultats-rapports/prix-jean-larre-1144199
14,Handicap,Mont-de-Marsan,15.000EU,2019-07-17,3.000 m,grass,Bon terrain,Ref: +30 +30,right,13.20 EU,4.20 EU,6.60 EU,2.10 EU,13.0,17.0,M5,2,NaN,Monzalvos-SPA-1234252,26.0,16.0,H6,12,3,Deeley's-Double-1264138,5.8,6.8,F8,5,1,Pixie-Hollow-IRE-1111453,5.0,5.8,H6,9,3 1/2,Maize-And-Blue-(IRE)-1173262,16.0,12.0,H6,1,3/4,Guitar-1213933,31.0,22.0,F6,10,1 1/2,Moll-Cutpurse-GB-1198990,3.8,4.3,H6,6,8 1/2,Barou-1172091,11.0,13.0,H7,4,8 1/2,Marcolob-1146420,62.0,32.0,H4,11,3,Ficus-1281773,10.0,12.0,M4,8,3 1/2,Baqdad-1264441,35.0,17.0,H6,14,7 1/2,Snowmaster-1174077,75.0,32.0,F6,7,1,Amazing-Lady-GER-1172151,13.0,13.0,H7,13,8 1/2,Slon-He-(GB)-1151971,40.0,24.0,F5,3,2 1/2,Like-Tin-Angel-1215580,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-17/reunion-mont-de-marsan/resultats-rapports/prix-de-la-madeleine-1144196
14,Handicap de categorie,LeLion-d'Angers,14.000EU,2019-07-17,1.400 m,grass,Terrain bon souple,Ref: +35.5,left,10.40 EU,3.30 EU,6.30 EU,2.50 EU,10.0,18.0,F4,4,NaN,Dusk-Till-Down-1325035,19.0,15.0,H4,6,2 1/2,Kossouf-1329156,5.3,4.3,H4,3,enc.,Kyvon-des-Aigles-1264112,7.3,11.0,H8,10,cte tete,Barhein-1145809,12.0,17.0,F5,11,1/2,Elysée-d'Osvin-1293246,7.8,8.0,H10,1,1,Chief-Hawkeye-IRE-1025784,11.0,11.0,F4,2,cte tete,Ahorita-1267961,22.0,11.0,F4,7,tete,Eva-Glitters-1271541,12.0,13.0,H6,13,cte tete,Handchop-1172842,7.0,10.0,F4,5,1,Gossipe-1265229,64.0,38.0,H7,14,cte tete,Dark-Orbit-(IRE)-1166272,21.0,18.0,F4,12,2,Rozanne-IRE-1298573,13.0,9.0,H5,8,2 1/2,Ferking-Autrechêne-1306979,87.0,50.0,F7,9,8,Engaging-Smile-GB-1151242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-17/reunion-le-lion-d-angers/resultats-rapports/prix-leon-carabin-1144194
16,Handicap divise,Vichy,20.000EU,2019-07-17,1.600 m,grass,Bon terrain,Ref: +25,right,12.70 EU,3.30 EU,2.00 EU,3.40 EU,12.0,12.0,M3,1,NaN,Masaki-1334672,5.3,7.5,M3,4,1/4,Saga-Timgad-1340940,12.0,11.0,M3,16,1/4,Petit-Sam-1319275,5.5,7.0,M3,11,cte tete,Kylhead-1312385,22.0,19.0,H3,9,1 1/2,Once-a-Citizen-1315788,11.0,10.0,F3,10,1 1/4,Vingtaine-1323574,39.0,24.0,M3,7,1/2,Le-Kakou-1324107,25.0,19.0,M3,6,enc.,Trust-Ahead-IRE-1342624,17.0,16.0,H3,15,1/4,Jaayiz-IRE-1319457,34.0,31.0,H3,2,3/4,Navalmoral-(GB)-1312008,25.0,26.0,M3,14,3,Myboygilles-1345816,28.0,19.0,F3,8,1/4,Jamala-1324097,42.0,25.0,F3,13,cte tete,Andromache-1321068,7.8,9.0,F3,12,1 1/4,Propose-a-Toast-1323770,64.0,35.0,M3,3,2 1/2,Conicstrip-1316156,8.0,7.5,M3,5,1 1/4,Centaurus-1319299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-17/reunion-vichy/resultats-rapports/prix-xl-airways-1144207
15,Handicap divise,Vichy,16.000EU,2019-07-17,1.600 m,grass,Bon terrain,Ref: +29,right,9.80 EU,3.10 EU,3.70 EU,5.10 EU,9.8,10.0,F3,1,NaN,Royale-Theyss-1330917,10.0,16.0,F3,12,enc.,Barchetta-1313129,14.0,12.0,F3,2,3/4,Roca-Nivaria-1336685,13.0,10.0,M3,5,3/4,Opéra-Chop-1325253,29.0,19.0,F3,4,nez,Salty-Kiss-1312584,8.0,10.0,F3,15,enc.,Madison-Vanzales-1332004,21.0,13.0,M3,13,1 1/4,Seed-of-Love-1330920,7.3,9.0,M3,3,enc.,He-Will-Call-1346660,13.0,18.0,H3,9,1/4,Spokesman-IRE-1319074,5.5,9.5,M3,14,enc.,Asandros-1337374,33.0,19.0,F3,10,1,Young-City-1318253,21.0,16.0,H3,11,1/2,Will-Ness-IRE-1335601,12.0,10.0,F3,8,1 1/4,A-Court-d'Argent-1311723,23.0,11.0,F3,6,3 1/2,Queen-of-The-Sun-1328571,24.0,19.0,H3,7,loin,Complet-Poisson-1370946,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-17/reunion-vichy/resultats-rapports/prix-la-compagnie-1144208
16,Handicap divise,Vichy,55.000EU,2019-07-18,2.400 m,grass,Terrain bon souple,Ref: +20.5,right,13.30 EU,3.70 EU,3.60 EU,5.00 EU,13.0,11.0,F3,12,NaN,Ginger-des-Champs-1350598,10.0,14.0,M3,15,1/4,Get-Shirty-(IRE)-1335484,17.0,20.0,M3,16,3 1/2,Kayrat-(IRE)-1339273,22.0,24.0,M3,13,1/4,Gracian-GER-1345096,12.0,10.0,F3,1,1,Mirabelle-1315766,9.0,9.0,F3,14,1/2,Goneril-1312310,23.0,19.0,H3,7,1/2,Becquarainbow-1311816,19.0,20.0,H3,10,1 1/4,Picnic-Royal-1318379,10.0,8.5,H3,6,3,Salmon-Please-1313222,30.0,25.0,M3,11,8 1/2,Goldstone-1312299,7.0,7.0,H3,2,2,Pirata-Tesoro-1312489,6.5,10.0,F3,8,3,Bellariva-1343184,20.0,18.0,H3,9,2 1/2,Siege-IRE-1351954,14.0,12.0,M3,3,4 1/2,Late-Edition-1347859,18.0,17.0,M3,4,30,Fort-Templier-1364158,40.0,31.0,H3,5,1/4,Auen-Adventure-GER-1375844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-18/reunion-vichy/resultats-rapports/prix-burgos-1144218
12,Handicap divise,Vichy,28.000EU,2019-07-18,2.400 m,grass,Terrain bon souple,Ref: +26,right,6.90 EU,2.50 EU,4.00 EU,7.00 EU,6.9,12.0,F3,5,NaN,Maozu-Shiina-1329169,15.0,17.0,H3,8,1 1/4,Goldpark-1341183,25.0,30.0,H3,12,nez,Le-Hoyo-1332799,4.0,2.8,M3,1,1 1/4,Michlifen-1313140,8.3,11.0,F3,6,1 1/4,Starstruck-1319072,8.3,7.8,F3,9,1,Hanida-1330336,29.0,13.0,F3,2,1 1/4,Indonesie-1314592,6.3,7.0,M3,11,4 1/2,Silver-Condor-1316049,58.0,39.0,H3,7,6 1/2,Under-Attack-SPA-1312208,26.0,20.0,H3,3,1/2,Mr-Bold-1312454,8.5,13.0,H3,10,1,El-Viso-(IRE)-1314326,12.0,12.0,M3,4,10,Chalandamarz-SWI-1319016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-18/reunion-vichy/resultats-rapports/prix-krafft-1144225
18,Handicap divise,Vichy,17.000EU,2019-07-18,1.600 m,grass,Terrain bon souple,Ref: +33,right,10.20 EU,3.70 EU,5.50 EU,4.00 EU,10.0,20.0,H5,11,NaN,Teryag-1237046,20.0,16.0,H8,10,1 1/2,Spotted-Cat-(IRE)-1099092,11.0,11.0,H9,1,1,Ezpeletako-1074328,7.3,11.0,H8,7,1/2,Piedi-Di-Oro-(IRE)-1134266,31.0,19.0,H9,18,3/4,Gottingen-1059546,18.0,15.0,H5,5,3/4,Makhzen-1224193,43.0,19.0,H7,3,1,Premier-Avril-1163075,30.0,16.0,H7,9,3/4,Adriel-(GB)-1143644,27.0,25.0,F5,2,enc.,Camaypaucha-1220039,7.8,10.0,H5,13,3,Mr-Slicker-1268888,15.0,11.0,H5,16,2,Wayne-1232526,32.0,23.0,H6,15,1 3/4,Bobbio-1194042,61.0,30.0,H5,4,6 1/2,Silver-Poker-1215146,27.0,24.0,F6,14,1/2,Greenshoe-(IRE)-1199911,5.5,7.0,M4,6,1/4,El-Divo-1271478,18.0,15.0,F7,12,enc.,Crystal-Beach-Road-1135701,14.0,14.0,F6,8,3,Touch-of-Real-1185365,21.0,17.0,H4,17,3 1/2,Stromboli-1264273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,https://www.paris-turf.com/programme-courses/2019-07-18/reunion-vichy/resultats-rapports/prix-claude-deleuze-1144222
